x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
0.40454190969467163,0.5296940207481384,0.6189529895782471,0.5711090564727783,0.4561593532562256,0.4881717562675476,0.4716207981109619,0.5008153915405273,0.5135713815689087,0.3920067250728607,0.3740449845790863,0.4183717370033264,0.4153865575790405,0.30212464928627014,0.2847817838191986,0.3435940742492676,0.33302605152130127,0.21083307266235352,0.1968141496181488,0.25514787435531616,0.24922144412994385,0.6966966390609741,0.6112000942230225,0.5041377544403076,0.3980640172958374,0.3817024827003479,0.4212251901626587,0.3515165150165558,0.4441072642803192,0.46381819248199463,0.44105589389801025,0.36589035391807556,0.4869597554206848,0.4951022267341614,0.46794259548187256,0.39886951446533203,0.5077774524688721,0.5145862698554993,0.5024098753929138,0.4301067590713501,0.49665510654449463,0.5145953893661499,-5.985128882457502e-05,-0.13710537552833557,-0.25692591071128845,-0.3592419922351837,-0.40236788988113403,-0.10925939679145813,-0.2437792867422104,-0.17176461219787598,-0.07731032371520996,-0.11651292443275452,-0.3515340983867645,-0.2956278622150421,-0.18428915739059448,-0.15260325372219086,-0.37080034613609314,-0.2957114279270172,-0.20039385557174683,-0.19942128658294678,-0.31051337718963623,-0.3010252118110657,-0.27039700746536255
0.4135487973690033,0.5501455068588257,0.6516450643539429,0.7379714250564575,0.8368578553199768,0.5120509266853333,0.5103817582130432,0.5282328724861145,0.524868905544281,0.4145190715789795,0.4109351634979248,0.44465285539627075,0.43601158261299133,0.32854628562927246,0.3288925290107727,0.37773439288139343,0.3721314072608948,0.23987959325313568,0.2537820339202881,0.3032594919204712,0.29902783036231995,0.7069400548934937,0.6311123371124268,0.5176441669464111,0.4317168891429901,0.3942876160144806,0.44334855675697327,0.3780372142791748,0.46705785393714905,0.49932581186294556,0.4561969041824341,0.39500153064727783,0.5141525268554688,0.5155937075614929,0.47817346453666687,0.42689400911331177,0.5391635894775391,0.5479788780212402,0.5136032700538635,0.45664626359939575,0.5268915891647339,0.5462454557418823,-8.353288285434246e-05,-0.06386294215917587,-0.10408399254083633,-0.1377241313457489,-0.14707070589065552,-0.028041958808898926,-0.12292703986167908,-0.06909914314746857,0.004255896899849176,-0.04790351167321205,-0.25072941184043884,-0.20723563432693481,-0.10334216058254242,-0.08512985706329346,-0.2777847349643707,-0.21111929416656494,-0.11923404783010483,-0.12595286965370178,-0.22508126497268677,-0.20598739385604858,-0.169945627450943
0.5140643119812012,0.6183054447174072,0.7069351673126221,0.779546856880188,0.8527288436889648,0.6284246444702148,0.6301307082176208,0.6265161633491516,0.6195358633995056,0.5644786953926086,0.557053804397583,0.5469463467597961,0.536643922328949,0.5068511962890625,0.47990304231643677,0.4625616669654846,0.4549422264099121,0.4530733823776245,0.43955373764038086,0.45193880796432495,0.46651095151901245,0.6286333799362183,0.6249634027481079,0.5792555212974548,0.5462988615036011,0.5318059921264648,0.4638979136943817,0.38674575090408325,0.3331452012062073,0.2863098382949829,0.4555668234825134,0.3689228594303131,0.31095319986343384,0.2638651728630066,0.4683869779109955,0.397355854511261,0.35181254148483276,0.3126630187034607,0.4985964894294739,0.46769899129867554,0.4918632507324219,0.5181256532669067,-7.608239684486762e-05,-0.07670046389102936,-0.1125888079404831,-0.13821294903755188,-0.16780290007591248,-0.05595941096544266,-0.09817679226398468,-0.14219482243061066,-0.17269763350486755,-0.05518951639533043,-0.08819296211004257,-0.1235419511795044,-0.147486612200737,-0.06459437310695648,-0.11589650809764862,-0.15407656133174896,-0.17996099591255188,-0.08022019267082214,-0.14863669872283936,-0.1678430736064911,-0.16696138679981232
0.5098048448562622,0.6202797293663025,0.7235853672027588,0.8127710223197937,0.8961036801338196,0.6608058214187622,0.6958505511283875,0.719880998134613,0.7359580993652344,0.5944201350212097,0.620880663394928,0.6368191838264465,0.6476078033447266,0.5291621685028076,0.5347296595573425,0.540931761264801,0.5466369986534119,0.46759432554244995,0.4494723081588745,0.442706823348999,0.4378575086593628,0.6310065388679504,0.6350549459457397,0.6043465733528137,0.579494833946228,0.5771204829216003,0.4591229259967804,0.3753323256969452,0.3193730115890503,0.2715228796005249,0.4409388303756714,0.3467150926589966,0.28801411390304565,0.24329626560211182,0.44331255555152893,0.35725483298301697,0.30335932970046997,0.2592514753341675,0.4627174735069275,0.39689362049102783,0.3568209409713745,0.31937679648399353,-0.00010267793550156057,-0.08370987325906754,-0.12548421323299408,-0.16195182502269745,-0.21137483417987823,-0.07307803630828857,-0.10560343414545059,-0.14522641897201538,-0.18034127354621887,-0.06052713468670845,-0.08145639300346375,-0.11375602334737778,-0.14091798663139343,-0.056641675531864166,-0.08192254602909088,-0.11775319278240204,-0.14368294179439545,-0.06178657338023186,-0.09587106853723526,-0.12072482705116272,-0.13931363821029663
0.4287011921405792,0.5483285188674927,0.6378499865531921,0.7046042680740356,0.7932374477386475,0.5045061111450195,0.49110883474349976,0.4790332019329071,0.46365827322006226,0.41404959559440613,0.41220688819885254,0.4446810185909271,0.4447264075279236,0.33208486437797546,0.33056581020355225,0.37656912207603455,0.37603649497032166,0.24963796138763428,0.2539372146129608,0.30068761110305786,0.29557400941848755,0.7292235493659973,0.6650058031082153,0.5457956790924072,0.4492850601673126,0.3996523320674896,0.4513172507286072,0.3334328830242157,0.2629461884498596,0.19522109627723694,0.46956008672714233,0.41627901792526245,0.5307527184486389,0.5541501641273499,0.4974222481250763,0.4531121551990509,0.5584954023361206,0.5720727443695068,0.5360676646232605,0.48576322197914124,0.5538954734802246,0.5669937133789062,-0.0001563808327773586,-0.055070362985134125,-0.075479656457901,-0.0955284833908081,-0.09549371153116226,0.007306885905563831,-0.08746916055679321,-0.14880041778087616,-0.19650307297706604,-0.013726037926971912,-0.18593251705169678,-0.17404939234256744,-0.11938338726758957,-0.05519513413310051,-0.23351381719112396,-0.18852587044239044,-0.12770259380340576,-0.09911240637302399,-0.21343739330768585,-0.18818873167037964,-0.1535062938928604
0.4285343885421753,0.5626585483551025,0.6458406448364258,0.6944396495819092,0.7599616050720215,0.5343780517578125,0.5654795169830322,0.5784542560577393,0.5848540663719177,0.44082361459732056,0.4187353551387787,0.40407004952430725,0.39178264141082764,0.3588034510612488,0.3260512948036194,0.3585367500782013,0.38115063309669495,0.2727265954017639,0.2529756426811218,0.2948189973831177,0.31416600942611694,0.7158879637718201,0.6562769412994385,0.5320565700531006,0.428862065076828,0.37609490752220154,0.437572717666626,0.32117271423339844,0.25409257411956787,0.1941622942686081,0.44028979539871216,0.29842472076416016,0.21284906566143036,0.1308341920375824,0.4715167284011841,0.39263203740119934,0.4850029945373535,0.5430894494056702,0.5174247026443481,0.4459064304828644,0.5094072818756104,0.553764820098877,-0.00015743363474030048,-0.03991333395242691,-0.03633527457714081,-0.04319607838988304,-0.05544200912117958,0.057504720985889435,0.034491196274757385,0.010218217968940735,-0.0062907058745622635,0.023801585659384727,-0.029203804209828377,-0.07218126952648163,-0.1130133792757988,-0.024425793439149857,-0.137704998254776,-0.14951921999454498,-0.12919482588768005,-0.07696922868490219,-0.17588067054748535,-0.19347088038921356,-0.1897006630897522
0.43905937671661377,0.5817153453826904,0.6623638868331909,0.6927717924118042,0.7451692819595337,0.5215259194374084,0.5377195477485657,0.543883740901947,0.5501329302787781,0.4205171763896942,0.3930436968803406,0.3697296380996704,0.34512031078338623,0.33926379680633545,0.2990989685058594,0.2825791537761688,0.2690330147743225,0.2592655420303345,0.25376415252685547,0.2927621006965637,0.31792742013931274,0.7325866222381592,0.6667181849479675,0.5335458517074585,0.4300280213356018,0.36550867557525635,0.42894792556762695,0.31722700595855713,0.251548171043396,0.19047752022743225,0.42711034417152405,0.29905056953430176,0.2182704359292984,0.14975786209106445,0.45460444688796997,0.32908952236175537,0.2532990276813507,0.18579337000846863,0.5089837312698364,0.43836650252342224,0.4831085205078125,0.5323684811592102,-0.00031548773404210806,-0.035546597093343735,-0.023352140560746193,-0.021505184471607208,-0.018566854298114777,0.08404596894979477,0.07652802020311356,0.08242478221654892,0.10090654343366623,0.05569381266832352,0.05049166455864906,0.03884992375969887,0.03658453747630119,0.004781046416610479,-0.0444626621901989,-0.08295560628175735,-0.10380297154188156,-0.052090924233198166,-0.14550714194774628,-0.19499023258686066,-0.22105315327644348
0.4470173418521881,0.5963093042373657,0.6790427565574646,0.716605544090271,0.7806246280670166,0.5346847772598267,0.5587284564971924,0.5694628953933716,0.5772162675857544,0.4336382746696472,0.4284319579601288,0.4281683564186096,0.42784208059310913,0.3449518382549286,0.31966662406921387,0.32063454389572144,0.325546532869339,0.2610713541507721,0.1999797821044922,0.16571304202079773,0.1397901475429535,0.7138288021087646,0.6544390320777893,0.5312443971633911,0.4196803867816925,0.3571542501449585,0.41292890906333923,0.3046814501285553,0.24462172389030457,0.19443491101264954,0.40769633650779724,0.28943076729774475,0.22047187387943268,0.1712713986635208,0.42949581146240234,0.31448912620544434,0.24717684090137482,0.1932804435491562,0.47474050521850586,0.39503246545791626,0.34118908643722534,0.2889885902404785,-0.00014228306827135384,0.000808042474091053,0.02897949144244194,0.043390385806560516,0.0490359365940094,0.12711134552955627,0.15113374590873718,0.15633632242679596,0.15198032557964325,0.10984478890895844,0.1461843103170395,0.14862120151519775,0.14236846566200256,0.07521256059408188,0.09801416844129562,0.09513483196496964,0.08908271789550781,0.03441149741411209,0.039585817605257034,0.025056030601263046,0.007470555137842894
0.5145719051361084,0.6167474985122681,0.7146844863891602,0.7013670206069946,0.6080586910247803,0.6625546216964722,0.6673048734664917,0.6528279781341553,0.6546405553817749,0.5867939591407776,0.5914862155914307,0.5850406885147095,0.5887888669967651,0.5162340402603149,0.5189555883407593,0.5279497504234314,0.5276955962181091,0.4455707371234894,0.45313966274261475,0.4755952060222626,0.4762726128101349,0.6579578518867493,0.6367002129554749,0.5784559845924377,0.5059794187545776,0.4786757826805115,0.4865257740020752,0.4358084797859192,0.5026165246963501,0.5194615721702576,0.47981393337249756,0.42548301815986633,0.5125603675842285,0.5215376019477844,0.48467808961868286,0.4375224709510803,0.521277904510498,0.5303287506103516,0.500708281993866,0.46018150448799133,0.5157477855682373,0.5276972055435181,-0.00018901524890679866,-0.1194830983877182,-0.21758320927619934,-0.29670554399490356,-0.3202013075351715,-0.11582649499177933,-0.2114274799823761,-0.16764488816261292,-0.10768592357635498,-0.11491943895816803,-0.2819676101207733,-0.2607455551624298,-0.19933895766735077,-0.13370200991630554,-0.2892187237739563,-0.24743805825710297,-0.1909690797328949,-0.159178227186203,-0.24011941254138947,-0.24373291432857513,-0.23379914462566376
0.43463271856307983,0.5484037399291992,0.6479445695877075,0.7307784557342529,0.814172089099884,0.5920304656028748,0.5849040150642395,0.5651928782463074,0.5602555274963379,0.5187014937400818,0.507577657699585,0.5000827312469482,0.5106685757637024,0.45098429918289185,0.44097697734832764,0.4496757388114929,0.4595850706100464,0.3851321041584015,0.38585013151168823,0.4028417468070984,0.40767425298690796,0.622545599937439,0.6216663718223572,0.590168833732605,0.564243733882904,0.5590566992759705,0.47980186343193054,0.4298916459083557,0.48921820521354675,0.5055371522903442,0.4720420837402344,0.4266144335269928,0.511732280254364,0.5088409781455994,0.4739026427268982,0.43821245431900024,0.5186298489570618,0.5197606086730957,0.4828033149242401,0.4539535641670227,0.5078504681587219,0.516106367111206,0.00010833876876858994,-0.10085585713386536,-0.16688302159309387,-0.22236844897270203,-0.25595802068710327,-0.09971917420625687,-0.20350921154022217,-0.1883099228143692,-0.13291724026203156,-0.09411159157752991,-0.2687491774559021,-0.25036758184432983,-0.171096071600914,-0.10847828537225723,-0.2670777440071106,-0.23100873827934265,-0.15986666083335876,-0.1295853555202484,-0.212344691157341,-0.20133842527866364,-0.1602150797843933
